episode,total_reward,win,epsilon,steps
1071,-1052.23,0,0.735,23
2293,-1052.87,0,0.314,12
1072,-1051.52,0,0.735,17
1073,-1052.78,0,0.734,33
1074,-1052.31,0,0.734,26
1075,-1052.26,0,0.734,21
1076,-1051.23,0,0.734,18
1077,-1051.72,0,0.733,17
1078,1048.37,1,0.733,18
1079,-1050.85,0,0.733,15
1080,-1050.72,0,0.733,12
1081,-1052.55,0,0.733,25
1082,-1055.26,0,0.732,51
1083,-1054.01,0,0.732,36
1084,-1052.23,0,0.732,28
1085,-1050.92,0,0.731,7
1086,-1051.44,0,0.731,14
1087,-1051.37,0,0.731,17
1088,-1054.69,0,0.731,49
1089,-1050.38,0,0.73,8
1090,-1053.09,0,0.73,34
1091,-1050.44,0,0.73,4
1092,1047.21,1,0.73,34
1093,-1053.64,0,0.729,34
1094,-1050.58,0,0.729,8
1095,-1052.18,0,0.729,18
1096,-1052.32,0,0.729,12
1097,-1051.33,0,0.729,18
1098,-1051.13,0,0.729,13
1099,1047.53,1,0.728,27
1100,-1053.7,0,0.728,40
1101,-1050.8,0,0.728,10
1102,-1052.2,0,0.728,20
1103,-1051.85,0,0.727,20
1104,-1051.53,0,0.727,18
1105,-1051.15,0,0.727,10
1106,-1053.85,0,0.727,40
1107,-1051.27,0,0.727,12
1108,1048.44,1,0.726,16
1109,-1051.17,0,0.726,12
1110,-1051.86,0,0.726,21
1111,-1052.01,0,0.726,21
2294,-1056.29,0,0.314,39
1112,1048.46,1,0.726,24
1113,-1050.76,0,0.725,11
1114,1048.9,1,0.725,15
2295,1045.2,1,0.313,45
1115,-1052.0,0,0.725,25
2296,-1055.52,0,0.313,32
1116,-1054.03,0,0.725,33
2297,-1054.22,0,0.313,17
1117,1047.62,1,0.724,23
2298,-1053.98,0,0.312,28
2299,-1053.76,0,0.312,21
1118,-1051.82,0,0.724,22
1119,-1050.57,0,0.724,7
1120,-1053.14,0,0.724,19
1121,-1050.81,0,0.724,6
1122,-1052.69,0,0.724,24
1123,-1052.11,0,0.723,21
1124,-1051.1,0,0.723,10
2300,-1073.1,0,0.311,120
1125,-1053.03,0,0.723,33
2301,-1050.93,0,0.311,13
1126,-1051.22,0,0.723,12
1127,-1056.94,0,0.722,44
1128,-1050.61,0,0.722,11
1129,-1050.54,0,0.722,4
1130,-1051.29,0,0.722,14
1131,-1053.26,0,0.722,36
2302,-1065.55,0,0.309,130
1132,-1052.55,0,0.721,20
1133,-1051.84,0,0.721,19
2303,-1053.59,0,0.309,29
1134,-1052.96,0,0.721,31
1135,-1052.49,0,0.721,29
1136,-1051.9,0,0.72,15
2304,-1062.87,0,0.308,82
1137,1046.0,1,0.72,35
2305,-1052.97,0,0.308,22
1138,-1051.82,0,0.72,17
2306,-1051.47,0,0.308,22
2307,-1054.48,0,0.307,28
1139,1045.48,1,0.719,47
1140,-1051.33,0,0.719,13
2308,-1054.4,0,0.307,30
1141,-1053.1,0,0.719,30
2309,-1051.81,0,0.307,21
1142,-1051.38,0,0.719,13
2310,-1053.97,0,0.306,42
1143,-1052.21,0,0.719,26
1144,-1052.09,0,0.718,29
2311,-1053.63,0,0.306,38
1145,-1051.81,0,0.718,21
1146,-1051.53,0,0.718,13
2312,-1055.0,0,0.305,55
1147,1045.1,1,0.718,35
1148,-0.45,0,0.717,10
1149,-1051.0,0,0.717,15
2313,-1061.09,0,0.305,49
2314,-1050.68,0,0.305,13
1150,-1053.37,0,0.717,32
1151,-1051.78,0,0.717,18
2315,-1054.47,0,0.304,42
1152,-1051.18,0,0.717,13
1153,-0.19,0,0.716,14
1154,1047.67,1,0.716,28
1155,-1052.23,0,0.716,23
1156,-1052.71,0,0.716,31
1157,-1052.57,0,0.715,32
1158,-1050.26,0,0.715,6
1159,1047.16,1,0.715,24
1160,-1052.4,0,0.715,25
2316,-1090.04,0,0.302,204
1161,-1053.35,0,0.714,30
1162,-1051.93,0,0.714,23
2317,-1055.27,0,0.302,37
1163,-1050.86,0,0.714,11
2318,-1053.28,0,0.302,18
1164,-1053.39,0,0.714,29
2319,-1051.6,0,0.301,30
1165,-1053.88,0,0.713,33
2320,-1051.74,0,0.301,24
1166,-1051.2,0,0.713,20
2321,-1054.98,0,0.301,18
1167,-1052.14,0,0.713,19
1168,-1050.6,0,0.713,5
1169,-1051.02,0,0.713,17
1170,-1052.69,0,0.713,19
2322,-1059.54,0,0.3,69
1171,-1052.36,0,0.712,26
1172,-1052.67,0,0.712,27
1173,-1051.63,0,0.712,13
1174,-1050.77,0,0.712,7
1175,-1051.92,0,0.711,27
2323,-1063.16,0,0.299,101
1176,-1052.6,0,0.711,20
1177,-1052.91,0,0.711,31
1178,1049.37,1,0.711,8
1179,-1052.39,0,0.711,24
2324,-1061.14,0,0.298,69
1180,-1050.53,0,0.71,13
1181,-1051.51,0,0.71,16
1182,-1051.62,0,0.71,22
1183,-1051.84,0,0.71,19
1184,-1050.86,0,0.71,11
1185,-2.17,0,0.709,27
1186,-1052.05,0,0.709,20
1187,-1052.75,0,0.709,25
1188,-1050.57,0,0.709,7
1189,-1051.45,0,0.709,15
1190,-1050.9,0,0.709,10
2325,-1083.68,0,0.296,198
2326,1049.51,1,0.296,4
1191,-2.53,0,0.708,28
1192,-1051.14,0,0.708,14
1193,-1053.65,0,0.708,35
1194,-1052.45,0,0.708,20
1195,-1052.43,0,0.707,28
1196,-1051.6,0,0.707,20
1197,1049.16,1,0.707,14
1198,-1051.68,0,0.707,13
2327,991.43,1,0.294,172
1199,-1051.44,0,0.707,14
1200,-1052.06,0,0.706,21
1201,-1051.6,0,0.706,15
1202,-1051.69,0,0.706,19
2328,-1060.19,0,0.293,74
1203,-1053.76,0,0.706,36
2329,-1054.28,0,0.293,38
1204,-1050.96,0,0.706,16
1205,-1050.94,0,0.705,14
2330,-1052.97,0,0.293,37
1206,-2.06,0,0.705,26
1207,-1051.57,0,0.705,17
1208,-1051.35,0,0.705,15
2331,-1055.25,0,0.292,45
1209,-1051.21,0,0.705,11
2332,-1050.93,0,0.292,8
1210,-1050.93,0,0.704,13
2333,-1055.83,0,0.292,43
1211,-1054.42,0,0.704,42
1212,-1055.51,0,0.704,46
1213,1046.99,1,0.703,31
1214,-1051.65,0,0.703,20
1215,-1050.78,0,0.703,13
1216,-1050.61,0,0.703,6
1217,-1051.93,0,0.703,18
2334,-1077.05,0,0.29,155
1218,1048.34,1,0.702,16
2335,-1054.23,0,0.29,43
1219,-1052.92,0,0.702,37
2336,-1054.54,0,0.289,29
1220,-1053.33,0,0.702,28
1221,-1055.42,0,0.702,22
2337,-1054.14,0,0.289,34
1222,-1051.54,0,0.701,14
1223,-1052.58,0,0.701,28
2338,-1053.02,0,0.289,27
1224,-1050.53,0,0.701,3
2339,-1051.67,0,0.288,22
1225,-1054.07,0,0.701,42
2340,-1054.89,0,0.288,44
1226,-1052.12,0,0.7,22
2341,-1052.3,0,0.288,10
1227,-1051.69,0,0.7,19
2342,-1052.09,0,0.288,29
1228,-1052.42,0,0.7,22
1229,-1050.69,0,0.7,9
1230,-1051.19,0,0.7,14
2343,-1057.11,0,0.287,36
1231,-1051.02,0,0.7,12
1232,-1051.18,0,0.699,13
2344,-1055.04,0,0.287,34
1233,-1053.49,0,0.699,34
2345,-1051.8,0,0.287,20
1234,-1052.65,0,0.699,10
2346,-1054.72,0,0.286,27
2347,-1055.67,0,0.286,32
1235,-1059.62,0,0.698,62
1236,-1053.15,0,0.698,35
2348,-1053.03,0,0.286,43
1237,-1055.33,0,0.697,48
1238,-1050.3,0,0.697,5
2349,-1060.3,0,0.285,75
1239,-1054.58,0,0.697,38
1240,-1050.16,0,0.697,6
1241,-1051.45,0,0.697,15
2350,-1056.9,0,0.284,45
1242,-1051.53,0,0.697,13
2351,-1053.06,0,0.284,21
1243,-1052.12,0,0.696,27
2352,-1054.78,0,0.284,23
1244,-1057.59,0,0.696,39
2353,-1052.91,0,0.283,36
2354,-1052.47,0,0.283,22
1245,-1052.96,0,0.696,26
2355,-1051.75,0,0.283,15
1246,-1054.32,0,0.695,42
2356,-1053.34,0,0.283,24
1247,-1053.15,0,0.695,20
2357,-1056.35,0,0.283,25
1248,1049.0,1,0.695,15
2358,-1057.15,0,0.282,25
1249,1046.7,1,0.695,30
1250,-1052.11,0,0.694,16
1251,-1051.36,0,0.694,11
1252,-1052.11,0,0.694,16
1253,1049.05,1,0.694,15
1254,-1049.99,0,0.694,4
1255,-1054.29,0,0.693,44
1256,-1053.38,0,0.693,28
1257,-1051.67,0,0.693,22
1258,-1051.98,0,0.693,23
1259,-1054.25,0,0.692,40
1260,-1050.87,0,0.692,7
1261,-1050.6,0,0.692,10
1262,-1051.31,0,0.692,11
1263,-1051.29,0,0.692,14
1264,-1051.53,0,0.692,18
2359,-1132.04,0,0.279,304
1265,-1052.04,0,0.691,19
1266,-1053.63,0,0.691,33
2360,-1054.67,0,0.279,37
1267,-1051.0,0,0.691,10
1268,-1052.05,0,0.691,20
2361,-1055.46,0,0.278,36
1269,-1054.95,0,0.69,45
2362,-1056.41,0,0.278,46
1270,-1052.3,0,0.69,30
1271,-1050.68,0,0.69,8
2363,-1055.06,0,0.277,31
1272,-1051.67,0,0.69,22
1273,-1051.44,0,0.689,19
1274,-1053.6,0,0.689,35
1275,-1051.08,0,0.689,18
1276,-1052.0,0,0.689,20
1277,-1055.1,0,0.688,40
1278,-1050.98,0,0.688,8
1279,-1050.17,0,0.688,7
2364,1022.28,1,0.276,182
2365,-1050.76,0,0.275,6
1280,-1053.48,0,0.688,28
2366,-1053.79,0,0.275,34
1281,-1051.96,0,0.688,21
1282,-1052.04,0,0.687,14
2367,-1054.01,0,0.275,31
1283,1047.41,1,0.687,29
1284,-1053.73,0,0.687,33
1285,-1052.23,0,0.686,33
2368,-1061.64,0,0.274,89
1286,-1052.37,0,0.686,27
2369,-1056.87,0,0.273,32
1287,1047.11,1,0.686,34
2370,-1053.0,0,0.273,30
1288,-1055.58,0,0.685,43
2371,-1062.37,0,0.272,77
1289,-1056.1,0,0.685,50
1290,-1053.49,0,0.684,49
1291,-1057.32,0,0.684,62
1292,-1052.11,0,0.683,21
2372,-1087.18,0,0.27,233
2373,1041.3,1,0.269,60
2374,-1054.16,0,0.269,41
2375,-1059.08,0,0.268,68
2376,-1053.43,0,0.268,18
2377,-1051.61,0,0.268,26
2378,-1054.66,0,0.267,41
2379,-1056.68,0,0.267,48
2380,-1051.72,0,0.266,27
2381,-1055.97,0,0.266,27
2382,-1053.39,0,0.266,29
2383,-1054.84,0,0.265,39
2384,-1070.79,0,0.264,144
2385,-1054.87,0,0.263,42
2386,-1056.88,0,0.263,38
2387,-1053.49,0,0.263,29
2388,-1053.54,0,0.263,24
2389,-1055.27,0,0.262,32
1293,1048.56,1,0.683,14
2390,-1052.17,0,0.262,27
1294,1046.64,1,0.683,31
2391,-1055.29,0,0.261,39
2392,-1051.62,0,0.261,17
1295,-1054.84,0,0.682,44
1296,-1051.48,0,0.682,18
1297,-1051.68,0,0.682,18
1298,-1052.68,0,0.682,23
1299,-1051.4,0,0.682,15
1300,-1051.93,0,0.681,18
1301,-1051.34,0,0.681,14
1302,-1052.49,0,0.681,19
1303,-1053.91,0,0.681,41
1304,-1051.89,0,0.681,19
1305,1047.87,1,0.68,23
1306,1048.2,1,0.68,20
1307,-1054.43,0,0.68,43
1308,-1052.88,0,0.679,28
1309,-1052.02,0,0.679,22
1310,-1051.94,0,0.679,9
1311,-1053.13,0,0.679,33
1312,-1054.81,0,0.678,51
1313,-1051.92,0,0.678,17
1314,-1052.2,0,0.678,25
1315,-1050.66,0,0.678,6
1316,-1050.36,0,0.677,11
1317,-1051.33,0,0.677,13
1318,-1052.15,0,0.677,20
1319,-1053.18,0,0.677,28
1320,-1053.45,0,0.676,30
1321,-1051.4,0,0.676,20
1322,1048.32,1,0.676,23
1323,1048.25,1,0.676,30
1324,-1051.63,0,0.676,18
1325,-1052.07,0,0.675,22
1326,-1051.41,0,0.675,16
1327,-1051.16,0,0.675,16
1328,-1051.09,0,0.675,14
1329,-1051.47,0,0.675,12
1330,-1052.08,0,0.674,23
1331,-1051.82,0,0.674,17
1332,-1052.59,0,0.674,24
2393,-1058.36,0,0.261,51
2394,-1051.99,0,0.261,14
1333,-1056.83,0,0.673,53
2395,-1050.43,0,0.261,3
1334,1047.67,1,0.673,23
1335,-1052.01,0,0.673,16
2396,-1053.52,0,0.26,32
1336,-1054.3,0,0.673,45
1337,-1052.44,0,0.672,29
1338,-1052.07,0,0.672,22
1339,-3.44,0,0.672,39
2397,-1074.13,0,0.259,153
1340,-1051.25,0,0.671,15
1341,-0.71,0,0.671,11
1342,-1050.89,0,0.671,9
2398,-1052.47,0,0.258,27
1343,-1050.33,0,0.671,13
2399,-1051.83,0,0.258,23
1344,-1052.99,0,0.671,29
1345,1049.01,1,0.671,19
2400,-1053.9,0,0.258,35
1346,-1051.5,0,0.67,15
1347,-1052.72,0,0.67,32
1348,-1051.65,0,0.67,15
1349,-1051.92,0,0.67,22
1350,-1052.87,0,0.669,22
1351,-1053.12,0,0.669,32
1352,-1051.54,0,0.669,19
1353,-1053.15,0,0.669,35
1354,-1052.55,0,0.668,25
1355,-1053.44,0,0.668,34
1356,-1057.65,0,0.667,65
1357,-1050.24,0,0.667,4
1358,-1055.52,0,0.667,52
2401,-1105.89,0,0.254,364
2402,-1051.97,0,0.254,17
1359,1048.43,1,0.666,22
2403,-1052.9,0,0.254,20
1360,-1053.98,0,0.666,38
2404,-1051.55,0,0.253,15
1361,-1051.49,0,0.666,14
2405,-1055.79,0,0.253,39
1362,-1053.4,0,0.666,35
1363,-1052.92,0,0.665,32
1364,-1050.45,0,0.665,5
1365,-1051.49,0,0.665,14
1366,-1052.53,0,0.665,28
1367,-1051.32,0,0.665,12
1368,1047.3,1,0.664,30
1369,-1058.63,0,0.664,68
1370,-1052.33,0,0.663,23
1371,-1051.15,0,0.663,15
1372,-1051.53,0,0.663,18
1373,-1052.12,0,0.663,22
2406,-1098.28,0,0.25,273
2407,-1053.2,0,0.25,25
1374,1047.1,1,0.662,30
1375,-1052.27,0,0.662,27
1376,-1051.0,0,0.662,15
1377,-1051.6,0,0.662,20
1378,-1050.84,0,0.662,9
1379,-1051.01,0,0.662,11
1380,-1054.21,0,0.661,41
1381,-1054.25,0,0.661,30
1382,-1050.09,0,0.661,4
1383,-1051.84,0,0.66,24
1384,1044.5,1,0.66,55
1385,-1052.14,0,0.66,29
1386,-1051.28,0,0.659,13
1387,1048.72,1,0.659,18
1388,-1054.04,0,0.659,39
1389,-1050.87,0,0.659,12
1390,-1053.79,0,0.658,39
1391,-1050.9,0,0.658,10
1392,-1052.23,0,0.658,23
1393,-1052.3,0,0.658,20
1394,-1053.44,0,0.657,34
2408,966.8,1,0.244,515
1395,-1053.61,0,0.657,31
2409,-1050.97,0,0.244,17
2410,-1050.52,0,0.244,12
2411,-1053.21,0,0.244,16
1396,1035.96,1,0.656,74
2412,-1055.37,0,0.243,42
1397,-1051.06,0,0.656,11
2413,-1051.5,0,0.243,25
1398,-1053.67,0,0.656,32
1399,-1052.32,0,0.656,27
1400,-1055.06,0,0.655,41
1401,-1051.27,0,0.655,12
1402,-1055.22,0,0.655,32
2414,-1062.8,0,0.242,120
1403,-1051.83,0,0.654,18
1404,-1051.18,0,0.654,18
2415,-1055.44,0,0.241,44
2416,-1051.46,0,0.241,11
2417,-1051.13,0,0.241,18
1405,-1055.02,0,0.654,47
2418,-1050.55,0,0.241,5
1406,-1056.12,0,0.653,37
1407,-1052.09,0,0.653,24
1408,-1054.96,0,0.653,41
2419,-1074.22,0,0.24,112
1409,-1051.69,0,0.653,19
2420,-1050.52,0,0.24,12
1410,1046.04,1,0.652,31
2421,-1053.78,0,0.239,43
1411,-1055.34,0,0.652,49
2422,-1054.17,0,0.239,27
1412,-1052.83,0,0.651,28
2423,-1053.92,0,0.239,32
1413,-1051.02,0,0.651,12
1414,-1051.14,0,0.651,14
1415,-1053.95,0,0.651,40
1416,-1051.3,0,0.651,15
2424,-1063.01,0,0.238,106
1417,-1055.72,0,0.65,37
1418,-1052.94,0,0.65,29
2425,-1054.18,0,0.237,48
2426,-1054.97,0,0.237,37
1419,-1058.05,0,0.649,60
2427,-1054.06,0,0.236,31
1420,-1050.87,0,0.649,12
1421,-1051.96,0,0.649,21
2428,-1054.59,0,0.236,29
1422,1046.5,1,0.649,30
1423,-1051.0,0,0.648,10
2429,-1055.05,0,0.236,50
1424,-1053.74,0,0.648,44
1425,-1054.94,0,0.647,44
1426,-1049.79,0,0.647,4
1427,-1054.07,0,0.647,37
2430,-1077.91,0,0.234,126
1428,1047.94,1,0.647,21
1429,1049.47,1,0.647,8
1430,-1054.58,0,0.646,38
1431,-1053.36,0,0.646,36
1432,-1054.82,0,0.646,42
1433,-1051.74,0,0.645,19
1434,-1054.93,0,0.645,43
1435,-1054.32,0,0.645,22
1436,-1053.56,0,0.644,41
1437,-1053.07,0,0.644,27
1438,-1053.05,0,0.644,35
1439,-1050.6,0,0.643,10
1440,-1052.48,0,0.643,28
1441,-1054.76,0,0.643,51
1442,1046.89,1,0.642,31
1443,-1051.65,0,0.642,15
1444,-3.64,0,0.642,39
1445,-1051.66,0,0.642,16
1446,-1051.79,0,0.641,24
1447,-1053.81,0,0.641,36
1448,-1053.5,0,0.641,20
1449,-1051.42,0,0.641,12
1450,-1052.1,0,0.64,20
1451,-1054.22,0,0.64,37
2431,-1180.64,0,0.227,679
2432,-1053.97,0,0.227,22
1452,-1058.45,0,0.639,50
2433,-1055.08,0,0.226,43
1453,-1054.23,0,0.639,38
2434,-1051.55,0,0.226,20
1454,-1054.04,0,0.639,34
1455,-1050.55,0,0.639,10
2435,-1057.0,0,0.226,40
1456,-1053.03,0,0.638,28
2436,-1051.54,0,0.225,19
1457,-1051.13,0,0.638,13
1458,-1050.84,0,0.638,9
1459,-1050.14,0,0.638,4
2437,-1053.73,0,0.225,18
1460,-1052.03,0,0.638,23
2438,-1056.45,0,0.225,35
1461,-1053.36,0,0.637,26
2439,-1051.57,0,0.225,22
1462,-1052.66,0,0.637,31
2440,-1054.38,0,0.224,33
2441,-1052.16,0,0.224,21
1463,1045.15,1,0.637,40
1464,-1052.81,0,0.636,36
1465,-1052.31,0,0.636,26
1466,1048.9,1,0.636,15
1467,-1051.83,0,0.636,23
1468,-1054.4,0,0.635,55
1469,-1052.19,0,0.635,29
1470,-1051.72,0,0.635,17
1471,-1051.47,0,0.634,17
1472,-1052.63,0,0.634,28
1473,-1050.75,0,0.634,15
1474,-1050.98,0,0.634,8
1475,1046.65,1,0.634,30
1476,1048.57,1,0.633,23
1477,-1050.93,0,0.633,13
1478,-1052.74,0,0.633,29
1479,-1051.64,0,0.633,19
1480,-1054.62,0,0.632,32
1481,-1052.38,0,0.632,18
2442,-1144.32,0,0.219,477
1482,-1052.41,0,0.632,26
1483,-1051.22,0,0.632,12
2443,-1056.38,0,0.219,28
1484,1040.75,1,0.631,70
1485,-2.3,0,0.631,25
2444,-1076.07,0,0.217,192
2445,-1052.75,0,0.216,35
2446,1043.37,1,0.216,63
2447,-1051.8,0,0.215,25
2448,1048.22,1,0.215,18
2449,-1050.84,0,0.215,14
2450,-1053.62,0,0.215,17
2451,-1104.4,0,0.212,255
2452,-1050.97,0,0.212,12
2453,-1051.79,0,0.212,19
2454,-1051.02,0,0.212,17
2455,-1051.7,0,0.212,20
2456,-1050.89,0,0.211,14
2457,-1055.47,0,0.211,32
1486,-1051.34,0,0.631,24
1487,1048.26,1,0.63,24
1488,-1055.32,0,0.63,47
1489,-1052.71,0,0.629,31
1490,-1051.49,0,0.629,24
1491,-1052.01,0,0.629,21
1492,1047.46,1,0.629,24
1493,-1053.17,0,0.628,27
1494,-1051.98,0,0.628,23
1495,1048.87,1,0.628,13
1496,-1052.8,0,0.628,35
1497,-1052.8,0,0.627,35
1498,-1052.2,0,0.627,20
1499,1048.14,1,0.627,16
1500,-1051.5,0,0.627,15
1501,-1052.99,0,0.627,24
1502,-1053.59,0,0.626,29
1503,-1054.51,0,0.626,36
1504,-1051.42,0,0.626,7
1505,-1054.66,0,0.625,41
1506,-1050.55,0,0.625,10
1507,-1050.89,0,0.625,19
1508,1047.35,1,0.625,25
1509,-1053.99,0,0.624,39
1510,-1052.88,0,0.624,13
1511,-1051.78,0,0.624,18
1512,-1051.43,0,0.624,18
1513,-1052.21,0,0.624,21
1514,-1053.33,0,0.623,33
1515,-1053.1,0,0.623,20
1516,-1053.45,0,0.623,30
1517,-1053.48,0,0.622,23
1518,-1052.81,0,0.622,31
1519,-1052.79,0,0.622,29
1520,-2.05,0,0.622,20
1521,-1052.66,0,0.621,31
1522,-1051.69,0,0.621,29
2458,1014.07,1,0.208,293
2459,-1050.6,0,0.208,10
1523,-1052.65,0,0.621,25
2460,-1053.6,0,0.208,15
2461,-1052.71,0,0.207,21
1524,-1054.08,0,0.621,23
2462,-1051.46,0,0.207,21
1525,-1052.63,0,0.62,28
2463,-1052.0,0,0.207,25
1526,-1052.36,0,0.62,21
1527,-1050.18,0,0.62,8
2464,-1051.4,0,0.207,15
1528,-1052.14,0,0.62,14
1529,-1052.35,0,0.619,25
2465,-1054.05,0,0.206,35
1530,-1051.0,0,0.619,15
1531,-1055.84,0,0.619,44
1532,1046.56,1,0.619,29
1533,-1050.54,0,0.619,4
1534,-1056.97,0,0.618,47
1535,-1052.45,0,0.618,20
1536,1048.85,1,0.618,15
1537,-1054.69,0,0.617,29
1538,1048.36,1,0.617,14
1539,-1051.13,0,0.617,13
1540,-1051.57,0,0.617,22
1541,-1051.27,0,0.617,12
1542,-1051.78,0,0.617,13
2466,-1084.45,0,0.204,280
1543,-1053.38,0,0.616,33
2467,-1055.75,0,0.203,35
2468,-1051.11,0,0.203,21
1544,1047.23,1,0.616,32
1545,-1051.1,0,0.616,15
2469,-1052.23,0,0.203,18
2470,-1051.04,0,0.203,14
1546,-1053.1,0,0.615,30
1547,-1051.31,0,0.615,16
1548,-1056.47,0,0.615,52
1549,-1053.52,0,0.614,37
2471,1031.5,1,0.201,130
2472,-1052.16,0,0.201,21
1550,-1054.14,0,0.614,39
2473,-1051.65,0,0.201,15
1551,-1052.24,0,0.614,24
2474,-1052.85,0,0.201,25
1552,-1053.82,0,0.613,37
1553,-1060.39,0,0.612,79
2475,-1058.44,0,0.2,99
2476,-1050.28,0,0.2,3
1554,-1051.92,0,0.612,17
2477,-1053.35,0,0.199,25
1555,-1052.54,0,0.612,24
2478,-1052.93,0,0.199,38
2479,-1050.6,0,0.199,5
1556,-1054.77,0,0.612,42
2480,-1051.2,0,0.199,20
1557,-1052.35,0,0.611,25
2481,1047.83,1,0.198,17
1558,-1053.22,0,0.611,27
1559,-1052.23,0,0.611,18
1560,1047.56,1,0.611,24
2482,-1058.53,0,0.198,68
1561,-1052.69,0,0.61,29
2483,-1056.45,0,0.197,50
2484,-1051.87,0,0.197,32
2485,-1050.8,0,0.197,10
1562,-1061.98,0,0.609,93
1563,-1050.96,0,0.609,6
1564,-1051.78,0,0.609,18
1565,-1050.34,0,0.609,9
1566,-1051.51,0,0.609,16
1567,1049.42,1,0.609,18
1568,-2.45,0,0.608,25
1569,-1052.08,0,0.608,23
1570,-1051.02,0,0.608,12
1571,-1053.31,0,0.608,36
1572,-1052.33,0,0.607,18
1573,-1053.37,0,0.607,27
1574,-1051.18,0,0.607,13
1575,1044.65,1,0.606,45
2486,947.34,1,0.19,666
2487,-1052.61,0,0.189,26
2488,-1058.61,0,0.189,56
2489,-1051.24,0,0.189,14
2490,-1053.18,0,0.188,23
2491,-1050.58,0,0.188,33
2492,-1124.24,0,0.183,509
2493,1044.27,1,0.182,68
2494,-1055.33,0,0.181,53
2495,-1053.22,0,0.181,17
2496,-1051.27,0,0.181,17
2497,-1053.66,0,0.181,41
2498,-1060.72,0,0.179,112
2499,-1052.91,0,0.179,16
2500,-1056.28,0,0.179,53
2501,-1071.44,0,0.177,159
2502,-1061.65,0,0.176,120
2503,-1050.33,0,0.176,13
2504,-1056.1,0,0.175,45
2505,-1051.77,0,0.175,22
2506,-1051.63,0,0.175,18
2507,-1056.55,0,0.174,30
2508,-1053.72,0,0.174,47
2509,873.88,1,0.161,1192
2510,-1064.66,0,0.16,121
2511,-1050.5,0,0.16,10
2512,-1069.31,0,0.158,166
2513,-1051.3,0,0.158,15
2514,-1050.75,0,0.158,10
2515,-1066.41,0,0.157,46
2516,-1052.89,0,0.157,19
2517,-1053.3,0,0.157,40
2518,-1052.33,0,0.156,33
2519,-1051.41,0,0.156,21
2520,-1054.66,0,0.156,36
2521,-1053.06,0,0.156,21
2522,-1054.02,0,0.155,22
2523,-1050.75,0,0.155,5
2524,1049.24,1,0.155,11
2525,-1055.13,0,0.155,33
2526,-1051.3,0,0.155,15
2527,-1058.49,0,0.154,69
2528,-1052.44,0,0.154,24
2529,-1054.53,0,0.153,58
2530,-1052.34,0,0.153,19
2531,-1052.8,0,0.153,20
2532,-1056.67,0,0.152,62
2533,-1051.38,0,0.152,28
2534,-1051.84,0,0.152,24
2535,-1051.16,0,0.151,21
2536,-1050.5,0,0.151,15
2537,-1055.54,0,0.151,34
2538,-1052.73,0,0.15,33
2539,-1067.18,0,0.149,133
2540,-1055.41,0,0.149,26
2541,-1063.73,0,0.148,113
2542,-1051.52,0,0.147,27
2543,-1051.92,0,0.147,22
2544,-1052.95,0,0.147,25
2545,-1052.61,0,0.147,26
2546,-1054.48,0,0.146,23
2547,-1050.75,0,0.146,10
2548,-1054.49,0,0.146,29
2549,-1067.92,0,0.145,127
2550,-1053.58,0,0.144,38
2551,-1056.36,0,0.144,41
2552,-1058.23,0,0.143,63
2553,1045.57,1,0.142,53
2554,-1050.54,0,0.142,4
2555,-1051.41,0,0.142,16
2556,-1052.92,0,0.142,32
2557,-1067.72,0,0.141,117
2558,-1051.8,0,0.14,20
2559,-1056.07,0,0.14,32
2560,1042.92,1,0.14,38
2561,-1055.87,0,0.139,57
2562,-1059.21,0,0.138,76
2563,-1052.56,0,0.138,21
2564,-1052.37,0,0.138,22
2565,-1060.77,0,0.137,87
2566,-1055.78,0,0.137,28
2567,-1051.68,0,0.136,18
2568,-1050.85,0,0.136,20
2569,-1051.46,0,0.136,16
2570,-1061.38,0,0.135,88
2571,-1053.57,0,0.135,42
2572,-1054.86,0,0.134,36
2573,-1054.04,0,0.134,24
2574,-1051.18,0,0.134,18
2575,-1051.01,0,0.134,21
2576,1041.19,1,0.133,56
2577,-1053.69,0,0.133,34
2578,-1051.88,0,0.132,28
2579,-1051.4,0,0.132,15
2580,-1051.76,0,0.132,21
2581,-1053.2,0,0.132,20
2582,-1054.07,0,0.131,42
2583,-1052.21,0,0.131,31
2584,-1050.62,0,0.131,22
2585,-1050.75,0,0.131,5
2586,-1057.39,0,0.13,74
2587,-1055.56,0,0.129,71
2588,-1057.64,0,0.129,64
2589,-1053.26,0,0.128,21
2590,-1053.04,0,0.128,14
2591,-1051.31,0,0.128,16
2592,-1051.51,0,0.128,16
2593,-1052.66,0,0.128,31
2594,-1051.19,0,0.127,29
2595,-1057.13,0,0.127,48
2596,-1050.58,0,0.127,8
2597,-1052.62,0,0.126,32
2598,-1050.35,0,0.126,5
2599,-1051.71,0,0.126,26
2600,1008.23,1,0.123,317
2601,-1054.3,0,0.122,20
2602,1025.4,1,0.121,180
2603,-1052.81,0,0.12,31
2604,-1053.72,0,0.12,32
2605,-1053.49,0,0.12,24
2606,-1057.56,0,0.119,61
2607,-1052.27,0,0.119,37
2608,-1053.64,0,0.118,34
2609,-1053.09,0,0.118,19
2610,-1052.87,0,0.118,27
2611,-1051.57,0,0.118,17
2612,1047.54,1,0.117,26
2613,-1053.4,0,0.117,15
2614,-1055.1,0,0.117,20
